feedback_id,customer_id,date,score,complaint_category,comment
FB_1442,CUST_84,2024-01-01,5,Communication,Le support a mis du temps à répondre.
FB_1443,CUST_623,2024-01-31,2,Organisation,Expérience premium.
FB_1444,CUST_368,2024-08-08,5,Organisation,Le processus de réservation est compliqué.
FB_1445,CUST_510,2024-11-26,4,Communication,Expérience premium.
FB_1446,CUST_937,2025-05-04,4,Réservation,Très satisfait de l’ambiance.
FB_1447,CUST_1137,2024-09-07,2,Communication,Le studio créatif est top.
FB_1448,CUST_905,2024-03-09,4,Prix,Très satisfait de l’ambiance.
FB_1449,CUST_249,2025-02-20,5,Qualité service,Organisation moyenne.
FB_1450,CUST_1136,2025-02-25,1,Prix,Excellent service client.
FB_1451,CUST_735,2025-02-05,3,Organisation,Le prix est un peu élevé.
FB_1452,CUST_525,2024-09-04,1,Prix,Le processus de réservation est compliqué.
FB_1453,CUST_604,2025-02-23,2,Qualité service,Expérience premium.
FB_1454,CUST_219,2025-06-12,4,Aucune plainte,Expérience premium.
FB_1455,CUST_1069,2024-09-15,4,Réservation,Je reviendrai pour un prochain événement.
FB_1456,CUST_1395,2025-05-13,4,Support client,Le support a mis du temps à répondre.
FB_1457,CUST_479,2024-08-18,4,Réservation,Excellent service client.
FB_1458,CUST_1496,2024-09-19,5,Qualité service,Le support a mis du temps à répondre.
FB_1459,CUST_8,2024-10-21,2,Aucune plainte,Le studio créatif est top.
FB_1460,CUST_1070,2025-01-24,2,Organisation,Très bonne expérience globale.
FB_1461,CUST_1275,2024-03-19,4,Support client,Organisation moyenne.
FB_1462,CUST_891,2024-09-12,5,Organisation,Le processus de réservation est compliqué.
FB_1463,CUST_221,2025-06-29,1,Aucune plainte,Expérience premium.
FB_1464,CUST_645,2024-06-15,5,Réservation,Excellent service client.
FB_1465,CUST_1098,2025-01-29,3,Réservation,Le support a mis du temps à répondre.
FB_1466,CUST_1281,2025-02-12,4,Organisation,Très satisfait de l’ambiance.
FB_1467,CUST_20,2024-02-10,1,Aucune plainte,Expérience premium.
FB_1468,CUST_461,2024-06-22,5,Prix,Le prix est un peu élevé.
FB_1469,CUST_625,2024-11-19,2,Réservation,Très bonne expérience globale.
FB_1470,CUST_2,2024-10-05,5,Aucune plainte,Le support a mis du temps à répondre.
FB_1471,CUST_50,2025-04-12,3,Qualité service,Je reviendrai pour un prochain événement.
FB_1472,CUST_62,2024-05-28,4,Organisation,Très satisfait de l’ambiance.
FB_1473,CUST_787,2024-04-05,4,Prix,Le studio créatif est top.
FB_1474,CUST_1361,2025-04-04,5,Qualité service,Expérience premium.
FB_1475,CUST_955,2024-07-21,5,Prix,Excellent service client.
FB_1476,CUST_772,2024-12-02,4,Support client,Expérience premium.
FB_1477,CUST_444,2024-11-14,5,Aucune plainte,Le prix est un peu élevé.
FB_1478,CUST_1025,2024-10-01,3,Réservation,Le studio créatif est top.
FB_1479,CUST_1033,2025-02-07,5,Aucune plainte,Très satisfait de l’ambiance.
FB_1480,CUST_1468,2024-06-28,5,Support client,Le support a mis du temps à répondre.
FB_1481,CUST_1265,2024-02-24,5,Réservation,Le prix est un peu élevé.
FB_1482,CUST_1080,2024-01-15,3,Organisation,Je reviendrai pour un prochain événement.
FB_1483,CUST_1454,2024-03-05,4,Communication,Excellent service client.
FB_1484,CUST_803,2024-07-03,4,Réservation,Le processus de réservation est compliqué.
FB_1485,CUST_569,2024-08-05,3,Communication,Le support a mis du temps à répondre.
FB_1486,CUST_64,2025-01-05,3,Qualité service,Le prix est un peu élevé.
FB_1487,CUST_688,2024-05-10,5,Support client,Très bonne expérience globale.
FB_1488,CUST_339,2024-08-13,5,Organisation,Je reviendrai pour un prochain événement.
FB_1489,CUST_1294,2025-02-25,4,Prix,Très satisfait de l’ambiance.
FB_1490,CUST_504,2024-09-23,3,Aucune plainte,Le prix est un peu élevé.
FB_1491,CUST_193,2025-06-09,4,Qualité service,Organisation moyenne.
FB_1492,CUST_1373,2024-04-27,5,Qualité service,Excellent service client.
FB_1493,CUST_1469,2024-12-07,5,Réservation,Je reviendrai pour un prochain événement.
FB_1494,CUST_778,2024-07-03,3,Qualité service,Très satisfait de l’ambiance.
FB_1495,CUST_911,2024-05-08,5,Organisation,Très satisfait de l’ambiance.
FB_1496,CUST_166,2024-01-03,4,Organisation,Le prix est un peu élevé.
FB_1497,CUST_297,2024-09-11,5,Organisation,Je reviendrai pour un prochain événement.
FB_1498,CUST_1400,2025-04-10,5,Support client,Le prix est un peu élevé.
FB_1499,CUST_240,2024-09-07,5,Réservation,Très bonne expérience globale.
FB_1500,CUST_888,2025-04-19,4,Organisation,Le prix est un peu élevé.
FB_1501,CUST_852,2025-05-30,5,Réservation,Très bonne expérience globale.
FB_1502,CUST_414,2025-01-18,4,Organisation,Le processus de réservation est compliqué.
FB_1503,CUST_343,2024-09-23,1,Réservation,Le support a mis du temps à répondre.
FB_1504,CUST_632,2024-10-02,4,Réservation,Le prix est un peu élevé.
FB_1505,CUST_1077,2024-05-14,1,Organisation,Très bonne expérience globale.
FB_1506,CUST_171,2025-03-17,2,Organisation,Le support a mis du temps à répondre.
FB_1507,CUST_1389,2025-04-10,3,Communication,Le processus de réservation est compliqué.
FB_1508,CUST_674,2024-12-02,3,Aucune plainte,Excellent service client.
FB_1509,CUST_1459,2024-05-01,3,Réservation,Très satisfait de l’ambiance.
FB_1510,CUST_1365,2024-11-12,3,Support client,Expérience premium.
FB_1511,CUST_1020,2024-09-13,3,Support client,Le processus de réservation est compliqué.
FB_1512,CUST_830,2024-01-17,4,Réservation,Très bonne expérience globale.
FB_1513,CUST_1394,2024-03-03,4,Prix,Excellent service client.
FB_1514,CUST_975,2024-04-20,4,Aucune plainte,Le studio créatif est top.
FB_1515,CUST_1197,2025-05-23,3,Support client,Le support a mis du temps à répondre.
FB_1516,CUST_848,2024-07-12,4,Support client,Très bonne expérience globale.
FB_1517,CUST_685,2024-09-02,5,Qualité service,Excellent service client.
FB_1518,CUST_575,2024-07-09,5,Prix,Très satisfait de l’ambiance.
FB_1519,CUST_116,2024-05-25,1,Réservation,Le support a mis du temps à répondre.
FB_1520,CUST_1263,2025-01-11,4,Qualité service,Très satisfait de l’ambiance.
FB_1521,CUST_841,2024-05-31,5,Réservation,Expérience premium.
FB_1522,CUST_1496,2025-05-24,3,Support client,Le support a mis du temps à répondre.
FB_1523,CUST_179,2025-03-29,4,Prix,Excellent service client.
FB_1524,CUST_1389,2024-09-05,4,Support client,Je reviendrai pour un prochain événement.
FB_1525,CUST_319,2024-07-31,1,Organisation,Le support a mis du temps à répondre.
FB_1526,CUST_918,2024-03-22,5,Organisation,Organisation moyenne.
FB_1527,CUST_537,2024-12-27,5,Organisation,Le studio créatif est top.
FB_1528,CUST_480,2025-06-27,5,Support client,Organisation moyenne.
FB_1529,CUST_698,2024-01-16,4,Organisation,Le support a mis du temps à répondre.
FB_1530,CUST_1231,2025-05-08,2,Support client,Organisation moyenne.
FB_1531,CUST_36,2024-09-05,4,Organisation,Excellent service client.
FB_1532,CUST_162,2024-01-13,4,Aucune plainte,Organisation moyenne.
FB_1533,CUST_1455,2025-03-18,5,Qualité service,Expérience premium.
FB_1534,CUST_67,2025-06-19,3,Support client,Très bonne expérience globale.
FB_1535,CUST_584,2025-04-06,5,Réservation,Très satisfait de l’ambiance.
FB_1536,CUST_83,2024-06-10,4,Qualité service,Très satisfait de l’ambiance.
FB_1537,CUST_490,2025-04-23,1,Prix,Le processus de réservation est compliqué.
FB_1538,CUST_303,2025-04-03,2,Organisation,Organisation moyenne.
FB_1539,CUST_755,2025-04-02,3,Communication,Le support a mis du temps à répondre.
FB_1540,CUST_834,2024-02-24,5,Organisation,Très bonne expérience globale.
FB_1541,CUST_291,2024-05-15,1,Réservation,Le processus de réservation est compliqué.
FB_1542,CUST_798,2024-02-16,3,Support client,Expérience premium.
FB_1543,CUST_674,2024-02-18,5,Réservation,Excellent service client.
FB_1544,CUST_1076,2024-01-22,4,Support client,Je reviendrai pour un prochain événement.
FB_1545,CUST_255,2025-06-29,3,Communication,Excellent service client.
FB_1546,CUST_401,2024-06-20,1,Réservation,Je reviendrai pour un prochain événement.
FB_1547,CUST_1402,2024-10-02,1,Communication,Excellent service client.
FB_1548,CUST_1197,2024-04-13,4,Aucune plainte,Organisation moyenne.
FB_1549,CUST_1136,2024-01-01,2,Prix,Très bonne expérience globale.
FB_1550,CUST_811,2024-07-19,5,Communication,Le processus de réservation est compliqué.
FB_1551,CUST_204,2024-03-14,5,Organisation,Je reviendrai pour un prochain événement.
FB_1552,CUST_399,2024-05-08,5,Aucune plainte,Très satisfait de l’ambiance.
FB_1553,CUST_192,2025-03-01,4,Réservation,Le studio créatif est top.
FB_1554,CUST_299,2024-03-08,5,Communication,Expérience premium.
FB_1555,CUST_287,2024-08-13,3,Communication,Le support a mis du temps à répondre.
FB_1556,CUST_1035,2025-03-06,3,Qualité service,Très bonne expérience globale.
FB_1557,CUST_253,2024-09-10,2,Qualité service,Excellent service client.
FB_1558,CUST_280,2024-01-12,4,Aucune plainte,Très satisfait de l’ambiance.
FB_1559,CUST_805,2024-03-22,4,Organisation,Excellent service client.
FB_1560,CUST_464,2024-07-01,2,Prix,Expérience premium.
FB_1561,CUST_1058,2024-02-17,1,Communication,Je reviendrai pour un prochain événement.
FB_1562,CUST_1421,2024-03-12,5,Communication,Très satisfait de l’ambiance.
FB_1563,CUST_1141,2024-10-01,3,Aucune plainte,Organisation moyenne.
FB_1564,CUST_457,2025-01-21,1,Réservation,Le processus de réservation est compliqué.
FB_1565,CUST_1189,2024-08-28,2,Communication,Le processus de réservation est compliqué.
FB_1566,CUST_985,2024-08-05,2,Réservation,Très satisfait de l’ambiance.
FB_1567,CUST_1229,2024-09-15,5,Communication,Le prix est un peu élevé.
FB_1568,CUST_1064,2024-02-09,4,Support client,Très satisfait de l’ambiance.
FB_1569,CUST_1463,2024-03-03,4,Qualité service,Excellent service client.
FB_1570,CUST_465,2025-05-18,5,Organisation,Organisation moyenne.
FB_1571,CUST_963,2024-06-17,1,Aucune plainte,Organisation moyenne.
FB_1572,CUST_821,2024-04-30,1,Communication,Le processus de réservation est compliqué.
FB_1573,CUST_688,2024-01-27,4,Réservation,Le studio créatif est top.
FB_1574,CUST_425,2025-06-29,4,Qualité service,Le prix est un peu élevé.
FB_1575,CUST_1149,2024-04-07,4,Qualité service,Le support a mis du temps à répondre.
FB_1576,CUST_1065,2025-02-04,3,Qualité service,Très satisfait de l’ambiance.
FB_1577,CUST_1209,2024-12-04,4,Réservation,Le studio créatif est top.
FB_1578,CUST_28,2025-01-08,4,Aucune plainte,Excellent service client.
FB_1579,CUST_1439,2024-08-18,4,Communication,Le support a mis du temps à répondre.
FB_1580,CUST_195,2024-10-13,5,Organisation,Le prix est un peu élevé.
FB_1581,CUST_935,2024-01-22,5,Support client,Expérience premium.
FB_1582,CUST_765,2024-08-10,5,Communication,Organisation moyenne.
FB_1583,CUST_573,2024-10-16,4,Support client,Très satisfait de l’ambiance.
FB_1584,CUST_997,2024-11-18,2,Support client,Très bonne expérience globale.
FB_1585,CUST_1443,2024-01-05,3,Support client,Excellent service client.
FB_1586,CUST_858,2024-07-17,3,Prix,Très bonne expérience globale.
FB_1587,CUST_1171,2024-09-27,4,Organisation,Le processus de réservation est compliqué.
FB_1588,CUST_1289,2024-01-27,5,Support client,Très bonne expérience globale.
FB_1589,CUST_376,2024-01-03,1,Communication,Le studio créatif est top.
FB_1590,CUST_1449,2024-12-23,3,Communication,Le support a mis du temps à répondre.
FB_1591,CUST_1302,2024-07-26,5,Support client,Expérience premium.
FB_1592,CUST_888,2025-03-20,5,Support client,Le prix est un peu élevé.
FB_1593,CUST_1464,2025-03-10,3,Prix,Le support a mis du temps à répondre.
FB_1594,CUST_966,2024-03-23,2,Support client,Le processus de réservation est compliqué.
FB_1595,CUST_1462,2024-07-26,1,Support client,Le support a mis du temps à répondre.
FB_1596,CUST_1425,2025-06-03,2,Communication,Le processus de réservation est compliqué.
FB_1597,CUST_853,2025-02-01,5,Qualité service,Excellent service client.
FB_1598,CUST_1187,2024-01-30,4,Aucune plainte,Je reviendrai pour un prochain événement.
FB_1599,CUST_1422,2024-01-14,4,Qualité service,Organisation moyenne.
FB_1600,CUST_1378,2025-03-15,5,Aucune plainte,Le prix est un peu élevé.
FB_1601,CUST_494,2024-06-19,5,Organisation,Très bonne expérience globale.
FB_1602,CUST_342,2024-11-05,3,Prix,Très bonne expérience globale.
FB_1603,CUST_984,2025-02-11,5,Qualité service,Le studio créatif est top.
FB_1604,CUST_1349,2025-05-10,2,Aucune plainte,Le processus de réservation est compliqué.
FB_1605,CUST_1033,2025-03-31,2,Communication,Organisation moyenne.
FB_1606,CUST_1077,2024-04-18,1,Organisation,Le prix est un peu élevé.
FB_1607,CUST_685,2025-04-09,5,Communication,Excellent service client.
FB_1608,CUST_1465,2025-01-11,2,Réservation,Le processus de réservation est compliqué.
FB_1609,CUST_638,2025-03-04,4,Support client,Le studio créatif est top.
FB_1610,CUST_145,2024-04-27,1,Communication,Très bonne expérience globale.
FB_1611,CUST_381,2025-02-08,4,Organisation,Très satisfait de l’ambiance.
FB_1612,CUST_385,2024-10-07,4,Qualité service,Je reviendrai pour un prochain événement.
FB_1613,CUST_915,2024-04-13,3,Prix,Le support a mis du temps à répondre.
FB_1614,CUST_1388,2024-11-14,4,Organisation,Le support a mis du temps à répondre.
FB_1615,CUST_1471,2024-07-15,4,Réservation,Le processus de réservation est compliqué.
FB_1616,CUST_283,2024-12-17,2,Communication,Le studio créatif est top.
FB_1617,CUST_853,2025-01-23,4,Support client,Expérience premium.
FB_1618,CUST_918,2025-05-18,4,Support client,Excellent service client.
FB_1619,CUST_1250,2025-01-17,2,Qualité service,Très satisfait de l’ambiance.
FB_1620,CUST_64,2024-02-04,3,Prix,Excellent service client.
FB_1621,CUST_1067,2025-05-06,5,Aucune plainte,Le prix est un peu élevé.
FB_1622,CUST_548,2024-09-28,4,Aucune plainte,Expérience premium.
FB_1623,CUST_996,2024-12-27,4,Aucune plainte,Le studio créatif est top.
FB_1624,CUST_828,2024-03-19,3,Support client,Le prix est un peu élevé.
FB_1625,CUST_861,2025-01-24,5,Qualité service,Excellent service client.
FB_1626,CUST_860,2024-05-24,3,Qualité service,Je reviendrai pour un prochain événement.
FB_1627,CUST_1044,2025-05-14,5,Prix,Le support a mis du temps à répondre.
FB_1628,CUST_164,2025-03-04,1,Aucune plainte,Le support a mis du temps à répondre.
FB_1629,CUST_550,2024-12-18,4,Qualité service,Excellent service client.
FB_1630,CUST_1051,2024-08-23,5,Organisation,Je reviendrai pour un prochain événement.
FB_1631,CUST_1014,2024-04-03,4,Support client,Expérience premium.
FB_1632,CUST_188,2024-01-18,4,Organisation,Organisation moyenne.
FB_1633,CUST_1206,2024-03-30,3,Qualité service,Très satisfait de l’ambiance.
FB_1634,CUST_1391,2025-02-11,1,Support client,Excellent service client.
FB_1635,CUST_498,2024-01-28,5,Organisation,Organisation moyenne.
FB_1636,CUST_381,2024-02-29,3,Aucune plainte,Organisation moyenne.
FB_1637,CUST_690,2024-08-08,3,Prix,Je reviendrai pour un prochain événement.
FB_1638,CUST_162,2024-07-28,4,Réservation,Très satisfait de l’ambiance.
FB_1639,CUST_849,2025-06-24,1,Organisation,Le studio créatif est top.
FB_1640,CUST_68,2025-03-29,4,Support client,Excellent service client.
FB_1641,CUST_590,2024-10-18,4,Réservation,Je reviendrai pour un prochain événement.
FB_1642,CUST_643,2024-04-06,4,Communication,Très satisfait de l’ambiance.
FB_1643,CUST_615,2024-05-27,2,Organisation,Le studio créatif est top.
FB_1644,CUST_881,2024-10-24,3,Organisation,Très satisfait de l’ambiance.
FB_1645,CUST_208,2024-10-19,4,Prix,Expérience premium.
FB_1646,CUST_1462,2024-07-24,2,Organisation,Excellent service client.
FB_1647,CUST_68,2024-11-05,4,Aucune plainte,Expérience premium.
FB_1648,CUST_504,2024-06-25,4,Réservation,Le prix est un peu élevé.
FB_1649,CUST_820,2025-03-06,4,Organisation,Expérience premium.
FB_1650,CUST_1188,2024-02-11,4,Réservation,Je reviendrai pour un prochain événement.
FB_1651,CUST_329,2025-06-22,5,Communication,Le processus de réservation est compliqué.
FB_1652,CUST_801,2025-03-24,4,Prix,Excellent service client.
FB_1653,CUST_336,2024-04-14,5,Prix,Le support a mis du temps à répondre.
FB_1654,CUST_529,2025-06-17,2,Qualité service,Organisation moyenne.
FB_1655,CUST_1062,2025-04-21,4,Communication,Excellent service client.
FB_1656,CUST_610,2024-09-29,1,Support client,Le prix est un peu élevé.
FB_1657,CUST_498,2025-03-28,5,Qualité service,Je reviendrai pour un prochain événement.
FB_1658,CUST_1213,2024-09-24,5,Communication,Très satisfait de l’ambiance.
FB_1659,CUST_931,2024-12-15,4,Support client,Le processus de réservation est compliqué.
FB_1660,CUST_1197,2024-11-06,4,Organisation,Très satisfait de l’ambiance.
FB_1661,CUST_608,2025-06-12,5,Support client,Le prix est un peu élevé.
FB_1662,CUST_1130,2025-02-26,4,Aucune plainte,Le studio créatif est top.
FB_1663,CUST_419,2025-01-14,1,Aucune plainte,Excellent service client.
FB_1664,CUST_1185,2025-01-15,4,Prix,Organisation moyenne.
FB_1665,CUST_30,2024-10-31,3,Qualité service,Le studio créatif est top.
FB_1666,CUST_1305,2024-01-30,4,Support client,Le support a mis du temps à répondre.
FB_1667,CUST_1132,2024-01-08,4,Réservation,Le studio créatif est top.
FB_1668,CUST_1087,2024-09-23,4,Qualité service,Organisation moyenne.
FB_1669,CUST_644,2024-02-14,4,Communication,Je reviendrai pour un prochain événement.
FB_1670,CUST_324,2025-04-15,4,Aucune plainte,Excellent service client.
FB_1671,CUST_287,2024-09-12,2,Communication,Très satisfait de l’ambiance.
FB_1672,CUST_179,2024-02-17,4,Support client,Excellent service client.
FB_1673,CUST_69,2024-07-20,3,Réservation,Organisation moyenne.
FB_1674,CUST_444,2024-06-29,4,Support client,Le processus de réservation est compliqué.
FB_1675,CUST_830,2024-09-19,3,Réservation,Organisation moyenne.
FB_1676,CUST_692,2024-05-01,4,Aucune plainte,Excellent service client.
FB_1677,CUST_448,2025-01-08,5,Réservation,Le prix est un peu élevé.
FB_1678,CUST_208,2025-05-13,4,Support client,Le support a mis du temps à répondre.
FB_1679,CUST_249,2024-11-14,4,Support client,Je reviendrai pour un prochain événement.
FB_1680,CUST_973,2024-04-11,2,Support client,Expérience premium.
FB_1681,CUST_828,2024-04-21,1,Aucune plainte,Je reviendrai pour un prochain événement.
FB_1682,CUST_363,2025-04-18,5,Organisation,Le prix est un peu élevé.
FB_1683,CUST_1144,2024-06-22,5,Organisation,Excellent service client.
FB_1684,CUST_545,2024-11-16,4,Réservation,Organisation moyenne.
FB_1685,CUST_526,2024-01-09,4,Prix,Le studio créatif est top.
FB_1686,CUST_324,2025-05-01,1,Communication,Le studio créatif est top.
FB_1687,CUST_1319,2024-04-17,5,Communication,Organisation moyenne.
FB_1688,CUST_1274,2024-12-12,2,Support client,Expérience premium.
FB_1689,CUST_1385,2024-01-05,5,Aucune plainte,Le studio créatif est top.
FB_1690,CUST_769,2024-10-15,3,Organisation,Je reviendrai pour un prochain événement.
FB_1691,CUST_26,2024-01-15,5,Aucune plainte,Excellent service client.
FB_1692,CUST_249,2024-01-30,5,Support client,Organisation moyenne.
FB_1693,CUST_529,2024-06-12,2,Qualité service,Très bonne expérience globale.
FB_1694,CUST_1087,2025-02-16,3,Aucune plainte,Expérience premium.
FB_1695,CUST_657,2025-02-02,3,Qualité service,Je reviendrai pour un prochain événement.
FB_1696,CUST_1458,2024-02-03,2,Organisation,Excellent service client.
FB_1697,CUST_1171,2025-04-20,4,Réservation,Le processus de réservation est compliqué.
FB_1698,CUST_1020,2025-03-01,4,Organisation,Le studio créatif est top.
FB_1699,CUST_1433,2024-05-12,4,Prix,Excellent service client.
FB_1700,CUST_584,2025-01-29,3,Prix,Très satisfait de l’ambiance.
FB_1701,CUST_1449,2024-02-14,5,Organisation,Très bonne expérience globale.
FB_1702,CUST_1181,2025-01-08,4,Aucune plainte,Le prix est un peu élevé.
FB_1703,CUST_1349,2025-06-22,5,Organisation,Très bonne expérience globale.
FB_1704,CUST_63,2024-01-08,4,Aucune plainte,Très bonne expérience globale.
FB_1705,CUST_1482,2024-12-06,5,Communication,Organisation moyenne.
FB_1706,CUST_390,2024-06-06,4,Communication,Organisation moyenne.
FB_1707,CUST_367,2025-05-05,4,Support client,Le processus de réservation est compliqué.
FB_1708,CUST_743,2024-02-22,5,Prix,Très bonne expérience globale.
FB_1709,CUST_326,2025-04-10,1,Support client,Organisation moyenne.
FB_1710,CUST_467,2024-03-05,5,Communication,Expérience premium.
FB_1711,CUST_1232,2024-06-23,5,Prix,Expérience premium.
FB_1712,CUST_1342,2025-04-23,3,Qualité service,Très satisfait de l’ambiance.
FB_1713,CUST_241,2024-06-20,2,Réservation,Le prix est un peu élevé.
FB_1714,CUST_22,2024-12-22,5,Qualité service,Le prix est un peu élevé.
FB_1715,CUST_1061,2024-03-01,4,Support client,Le processus de réservation est compliqué.
FB_1716,CUST_1256,2025-04-10,5,Organisation,Le processus de réservation est compliqué.
FB_1717,CUST_130,2024-11-11,5,Prix,Organisation moyenne.
FB_1718,CUST_1060,2025-02-22,3,Organisation,Excellent service client.
FB_1719,CUST_1181,2024-11-09,4,Qualité service,Très satisfait de l’ambiance.
FB_1720,CUST_832,2024-07-24,4,Support client,Organisation moyenne.
FB_1721,CUST_723,2025-05-14,4,Réservation,Expérience premium.
FB_1722,CUST_693,2024-11-27,3,Aucune plainte,Très bonne expérience globale.
FB_1723,CUST_868,2024-05-24,5,Qualité service,Excellent service client.
FB_1724,CUST_977,2024-09-02,3,Support client,Organisation moyenne.
FB_1725,CUST_334,2025-05-31,3,Support client,Le processus de réservation est compliqué.
FB_1726,CUST_51,2025-06-11,4,Réservation,Très satisfait de l’ambiance.
FB_1727,CUST_541,2024-08-08,4,Support client,Expérience premium.
FB_1728,CUST_295,2024-04-09,5,Aucune plainte,Expérience premium.
FB_1729,CUST_243,2024-01-28,3,Organisation,Le studio créatif est top.
FB_1730,CUST_172,2025-01-09,3,Qualité service,Le processus de réservation est compliqué.
FB_1731,CUST_6,2025-02-23,2,Qualité service,Expérience premium.
FB_1732,CUST_652,2024-02-28,5,Qualité service,Expérience premium.
FB_1733,CUST_848,2024-10-31,1,Communication,Expérience premium.
FB_1734,CUST_421,2024-12-01,4,Prix,Très bonne expérience globale.
FB_1735,CUST_1120,2024-07-10,4,Support client,Organisation moyenne.
FB_1736,CUST_1479,2024-04-08,3,Support client,Je reviendrai pour un prochain événement.
FB_1737,CUST_5,2024-03-23,5,Organisation,Expérience premium.
FB_1738,CUST_332,2024-05-03,4,Prix,Organisation moyenne.
FB_1739,CUST_703,2024-10-13,3,Organisation,Je reviendrai pour un prochain événement.
FB_1740,CUST_689,2025-05-10,3,Réservation,Très bonne expérience globale.
FB_1741,CUST_1416,2024-02-15,4,Prix,Très satisfait de l’ambiance.
FB_1742,CUST_1449,2024-07-07,4,Support client,Organisation moyenne.
FB_1743,CUST_43,2025-02-11,3,Organisation,Très bonne expérience globale.
FB_1744,CUST_783,2025-05-20,4,Aucune plainte,Très bonne expérience globale.
FB_1745,CUST_1327,2024-01-24,3,Support client,Très bonne expérience globale.
FB_1746,CUST_891,2024-03-23,4,Communication,Je reviendrai pour un prochain événement.
FB_1747,CUST_787,2024-08-03,5,Qualité service,Le support a mis du temps à répondre.
FB_1748,CUST_265,2025-04-02,3,Prix,Expérience premium.
FB_1749,CUST_63,2024-05-11,3,Support client,Le support a mis du temps à répondre.
FB_1750,CUST_1332,2025-03-07,4,Qualité service,Organisation moyenne.
FB_1751,CUST_1379,2024-10-01,4,Organisation,Très bonne expérience globale.
FB_1752,CUST_461,2024-01-02,2,Qualité service,Organisation moyenne.
FB_1753,CUST_356,2024-04-23,2,Prix,Très satisfait de l’ambiance.
FB_1754,CUST_1160,2024-06-05,3,Prix,Je reviendrai pour un prochain événement.
FB_1755,CUST_829,2024-10-19,5,Qualité service,Très bonne expérience globale.
FB_1756,CUST_606,2024-01-05,2,Réservation,Le prix est un peu élevé.
FB_1757,CUST_153,2024-02-10,4,Qualité service,Le studio créatif est top.
FB_1758,CUST_443,2024-05-22,3,Réservation,Très satisfait de l’ambiance.
FB_1759,CUST_858,2024-02-21,4,Réservation,Le studio créatif est top.
FB_1760,CUST_1192,2025-05-11,5,Support client,Je reviendrai pour un prochain événement.
FB_1761,CUST_665,2025-06-29,4,Réservation,Le studio créatif est top.
FB_1762,CUST_751,2025-01-30,3,Aucune plainte,Organisation moyenne.
FB_1763,CUST_1445,2024-08-05,3,Prix,Organisation moyenne.
FB_1764,CUST_1107,2024-01-31,5,Aucune plainte,Très bonne expérience globale.
FB_1765,CUST_928,2024-02-07,4,Support client,Très satisfait de l’ambiance.
FB_1766,CUST_175,2024-09-12,3,Communication,Je reviendrai pour un prochain événement.
FB_1767,CUST_541,2024-03-23,4,Support client,Je reviendrai pour un prochain événement.
FB_1768,CUST_1129,2024-05-17,1,Prix,Le processus de réservation est compliqué.
FB_1769,CUST_1294,2024-07-18,1,Support client,Expérience premium.
FB_1770,CUST_628,2025-05-03,5,Communication,Excellent service client.
FB_1771,CUST_181,2024-08-07,5,Support client,Très satisfait de l’ambiance.
FB_1772,CUST_936,2024-07-10,5,Support client,Le studio créatif est top.
FB_1773,CUST_929,2025-01-22,3,Communication,Le support a mis du temps à répondre.
FB_1774,CUST_312,2024-12-31,3,Réservation,Organisation moyenne.
FB_1775,CUST_232,2025-02-27,4,Communication,Organisation moyenne.
FB_1776,CUST_365,2025-01-03,1,Communication,Très satisfait de l’ambiance.
FB_1777,CUST_425,2024-09-30,5,Organisation,Le studio créatif est top.
FB_1778,CUST_720,2025-06-21,2,Communication,Je reviendrai pour un prochain événement.
FB_1779,CUST_1438,2025-06-06,4,Prix,Très bonne expérience globale.
FB_1780,CUST_1490,2024-02-22,1,Réservation,Le support a mis du temps à répondre.
FB_1781,CUST_1012,2024-09-24,4,Réservation,Le support a mis du temps à répondre.
FB_1782,CUST_1276,2024-09-12,3,Communication,Expérience premium.
FB_1783,CUST_14,2025-06-05,3,Organisation,Je reviendrai pour un prochain événement.
FB_1784,CUST_1030,2025-06-04,3,Communication,Très bonne expérience globale.
FB_1785,CUST_242,2024-10-20,5,Qualité service,Je reviendrai pour un prochain événement.
FB_1786,CUST_1369,2025-01-15,1,Qualité service,Très satisfait de l’ambiance.
FB_1787,CUST_533,2024-08-05,5,Communication,Très bonne expérience globale.
FB_1788,CUST_177,2025-03-13,4,Réservation,Le prix est un peu élevé.
FB_1789,CUST_1283,2024-03-08,4,Organisation,Très satisfait de l’ambiance.
FB_1790,CUST_1249,2024-05-03,2,Qualité service,Le studio créatif est top.
FB_1791,CUST_66,2025-01-07,4,Réservation,Le support a mis du temps à répondre.
FB_1792,CUST_1084,2024-10-13,2,Organisation,Organisation moyenne.
FB_1793,CUST_694,2024-04-15,4,Prix,Le processus de réservation est compliqué.
FB_1794,CUST_190,2024-10-22,1,Qualité service,Expérience premium.
FB_1795,CUST_994,2025-04-16,5,Communication,Le prix est un peu élevé.
FB_1796,CUST_629,2024-03-23,4,Support client,Le prix est un peu élevé.
FB_1797,CUST_625,2025-01-21,4,Support client,Le studio créatif est top.
FB_1798,CUST_47,2024-10-28,5,Prix,Très satisfait de l’ambiance.
FB_1799,CUST_573,2024-02-22,5,Organisation,Expérience premium.
FB_1800,CUST_336,2024-01-03,5,Organisation,Le support a mis du temps à répondre.
FB_1801,CUST_103,2024-06-07,4,Réservation,Excellent service client.
FB_1802,CUST_381,2025-03-01,4,Réservation,Le studio créatif est top.
