feedback_id,customer_id,date,score,complaint_category,comment
FB_1450,CUST_1201,2024-06-20,5,Aucune plainte,Taille indisponible trop souvent.
FB_1451,CUST_696,2024-02-04,5,Réservation,Livraison rapide et produit conforme.
FB_1452,CUST_780,2024-03-19,3,Prix,Taille indisponible trop souvent.
FB_1453,CUST_570,2024-11-19,3,Qualité service,Très bonne qualité.
FB_1454,CUST_829,2025-02-18,2,Réservation,J’ai eu un problème avec ma commande.
FB_1455,CUST_743,2024-02-25,3,Communication,Livraison rapide et produit conforme.
FB_1456,CUST_312,2024-03-25,2,Communication,Le site est fluide et simple.
FB_1457,CUST_1005,2024-06-23,3,Organisation,Le site est fluide et simple.
FB_1458,CUST_230,2024-10-06,3,Communication,Le prix est intéressant mais le retour est compliqué.
FB_1459,CUST_940,2025-01-15,5,Communication,Packaging premium.
FB_1460,CUST_284,2024-03-22,3,Organisation,Expérience d’achat agréable.
FB_1461,CUST_577,2024-05-15,3,Aucune plainte,J’ai eu un problème avec ma commande.
FB_1462,CUST_14,2025-02-20,1,Communication,Le prix est intéressant mais le retour est compliqué.
FB_1463,CUST_1396,2025-05-04,1,Prix,Très bonne qualité.
FB_1464,CUST_1339,2025-05-18,1,Réservation,Taille indisponible trop souvent.
FB_1465,CUST_888,2024-04-20,1,Organisation,Service client réactif.
FB_1466,CUST_945,2025-02-02,2,Qualité service,Livraison rapide et produit conforme.
FB_1467,CUST_1464,2025-03-05,5,Aucune plainte,Packaging premium.
FB_1468,CUST_1483,2025-03-21,1,Prix,Le prix est intéressant mais le retour est compliqué.
FB_1469,CUST_704,2024-07-04,1,Support client,Très bonne qualité.
FB_1470,CUST_1202,2025-06-14,4,Réservation,Packaging premium.
FB_1471,CUST_1422,2025-01-23,5,Prix,Service client réactif.
FB_1472,CUST_742,2024-04-14,4,Aucune plainte,Très bonne qualité.
FB_1473,CUST_1444,2024-07-13,3,Support client,Packaging premium.
FB_1474,CUST_7,2024-04-28,1,Organisation,Très bonne qualité.
FB_1475,CUST_1024,2025-02-06,2,Prix,Produit reçu en retard.
FB_1476,CUST_706,2024-07-15,1,Organisation,Livraison rapide et produit conforme.
FB_1477,CUST_422,2025-03-19,3,Organisation,Très bonne qualité.
FB_1478,CUST_269,2024-06-04,5,Prix,Livraison rapide et produit conforme.
FB_1479,CUST_1335,2024-01-07,5,Support client,J’ai eu un problème avec ma commande.
FB_1480,CUST_757,2025-01-30,2,Réservation,Expérience d’achat agréable.
FB_1481,CUST_137,2024-03-24,5,Communication,Produit reçu en retard.
FB_1482,CUST_888,2025-01-02,3,Organisation,Packaging premium.
FB_1483,CUST_582,2024-03-30,4,Qualité service,Expérience d’achat agréable.
FB_1484,CUST_1058,2024-03-23,3,Qualité service,Produit reçu en retard.
FB_1485,CUST_645,2024-02-13,5,Organisation,Produit reçu en retard.
FB_1486,CUST_1261,2024-05-09,1,Prix,Livraison rapide et produit conforme.
FB_1487,CUST_1279,2024-07-25,1,Organisation,Très bonne qualité.
FB_1488,CUST_1166,2025-04-15,2,Qualité service,Packaging premium.
FB_1489,CUST_1232,2024-07-24,4,Réservation,Packaging premium.
FB_1490,CUST_938,2025-04-27,3,Communication,Produit reçu en retard.
FB_1491,CUST_66,2025-01-27,3,Support client,J’ai eu un problème avec ma commande.
FB_1492,CUST_388,2024-07-03,1,Organisation,Service client réactif.
FB_1493,CUST_545,2024-06-06,2,Communication,Service client réactif.
FB_1494,CUST_1221,2024-01-08,3,Réservation,Packaging premium.
FB_1495,CUST_1416,2024-11-24,4,Communication,Livraison rapide et produit conforme.
FB_1496,CUST_181,2024-04-24,4,Support client,Très bonne qualité.
FB_1497,CUST_1375,2025-05-30,3,Organisation,J’ai eu un problème avec ma commande.
FB_1498,CUST_771,2024-03-14,4,Support client,Service client réactif.
FB_1499,CUST_471,2025-06-19,3,Organisation,Le prix est intéressant mais le retour est compliqué.
FB_1500,CUST_1361,2024-10-14,3,Aucune plainte,Packaging premium.
FB_1501,CUST_1469,2025-06-23,4,Aucune plainte,Service client réactif.
FB_1502,CUST_1395,2024-07-04,3,Support client,Taille indisponible trop souvent.
FB_1503,CUST_203,2024-08-13,3,Organisation,Produit reçu en retard.
FB_1504,CUST_845,2025-06-06,3,Aucune plainte,Le site est fluide et simple.
FB_1505,CUST_420,2024-02-11,5,Prix,Expérience d’achat agréable.
FB_1506,CUST_1351,2024-05-24,3,Réservation,Produit reçu en retard.
FB_1507,CUST_357,2024-03-01,1,Organisation,Le prix est intéressant mais le retour est compliqué.
FB_1508,CUST_738,2024-11-21,3,Prix,Très bonne qualité.
FB_1509,CUST_1081,2024-03-24,5,Support client,J’ai eu un problème avec ma commande.
FB_1510,CUST_883,2024-07-21,2,Prix,Livraison rapide et produit conforme.
FB_1511,CUST_1401,2025-04-27,3,Organisation,Taille indisponible trop souvent.
FB_1512,CUST_558,2024-10-21,3,Prix,J’ai eu un problème avec ma commande.
FB_1513,CUST_998,2024-01-08,1,Aucune plainte,Taille indisponible trop souvent.
FB_1514,CUST_828,2024-10-23,5,Qualité service,Livraison rapide et produit conforme.
FB_1515,CUST_336,2024-05-30,3,Communication,Le site est fluide et simple.
FB_1516,CUST_8,2025-01-18,5,Communication,Très bonne qualité.
FB_1517,CUST_723,2024-03-01,3,Communication,Packaging premium.
FB_1518,CUST_1065,2025-03-30,3,Communication,J’ai eu un problème avec ma commande.
FB_1519,CUST_1215,2024-09-12,2,Réservation,Le prix est intéressant mais le retour est compliqué.
FB_1520,CUST_553,2025-01-20,3,Support client,Produit reçu en retard.
FB_1521,CUST_359,2025-06-07,4,Réservation,Très bonne qualité.
FB_1522,CUST_778,2025-05-20,1,Aucune plainte,Expérience d’achat agréable.
FB_1523,CUST_635,2025-04-21,2,Support client,Le site est fluide et simple.
FB_1524,CUST_992,2025-05-27,3,Organisation,Taille indisponible trop souvent.
FB_1525,CUST_485,2025-06-11,1,Communication,Packaging premium.
FB_1526,CUST_795,2025-02-23,3,Réservation,Très bonne qualité.
FB_1527,CUST_239,2024-09-28,5,Organisation,Service client réactif.
FB_1528,CUST_84,2024-08-16,1,Prix,J’ai eu un problème avec ma commande.
FB_1529,CUST_185,2025-03-13,5,Support client,Packaging premium.
FB_1530,CUST_617,2025-04-05,2,Aucune plainte,J’ai eu un problème avec ma commande.
FB_1531,CUST_988,2024-02-24,1,Aucune plainte,Produit reçu en retard.
FB_1532,CUST_1054,2025-01-14,2,Communication,Service client réactif.
FB_1533,CUST_800,2025-03-22,4,Prix,Taille indisponible trop souvent.
FB_1534,CUST_1068,2024-07-10,5,Support client,Très bonne qualité.
FB_1535,CUST_929,2025-02-27,5,Support client,Taille indisponible trop souvent.
FB_1536,CUST_958,2025-01-29,1,Qualité service,Très bonne qualité.
FB_1537,CUST_1056,2025-06-11,5,Réservation,J’ai eu un problème avec ma commande.
FB_1538,CUST_791,2024-04-22,3,Prix,Service client réactif.
FB_1539,CUST_251,2024-08-24,2,Communication,Livraison rapide et produit conforme.
FB_1540,CUST_1241,2024-06-22,5,Support client,Packaging premium.
FB_1541,CUST_94,2024-01-24,5,Organisation,Taille indisponible trop souvent.
FB_1542,CUST_1271,2025-05-06,3,Support client,Taille indisponible trop souvent.
FB_1543,CUST_88,2025-06-28,4,Prix,Service client réactif.
FB_1544,CUST_51,2024-10-03,3,Communication,Le site est fluide et simple.
FB_1545,CUST_1349,2024-10-03,2,Organisation,Service client réactif.
FB_1546,CUST_169,2024-08-23,3,Communication,J’ai eu un problème avec ma commande.
FB_1547,CUST_302,2025-03-12,2,Aucune plainte,Packaging premium.
FB_1548,CUST_351,2025-02-21,3,Prix,Taille indisponible trop souvent.
FB_1549,CUST_49,2024-08-19,3,Qualité service,Produit reçu en retard.
FB_1550,CUST_754,2025-01-24,3,Réservation,Très bonne qualité.
FB_1551,CUST_1322,2025-06-26,5,Organisation,Livraison rapide et produit conforme.
FB_1552,CUST_483,2024-02-23,1,Communication,Packaging premium.
FB_1553,CUST_1358,2025-02-03,4,Support client,Packaging premium.
FB_1554,CUST_1049,2025-05-26,1,Réservation,Packaging premium.
FB_1555,CUST_491,2024-07-23,1,Qualité service,Taille indisponible trop souvent.
FB_1556,CUST_1458,2025-01-08,5,Prix,Service client réactif.
FB_1557,CUST_1310,2025-04-05,5,Communication,Taille indisponible trop souvent.
FB_1558,CUST_131,2025-01-27,4,Support client,Expérience d’achat agréable.
FB_1559,CUST_1442,2024-02-19,1,Support client,Livraison rapide et produit conforme.
FB_1560,CUST_153,2024-06-23,4,Prix,Le prix est intéressant mais le retour est compliqué.
FB_1561,CUST_765,2024-09-01,4,Prix,Packaging premium.
FB_1562,CUST_135,2024-12-05,1,Prix,Service client réactif.
FB_1563,CUST_354,2024-11-16,5,Réservation,Taille indisponible trop souvent.
FB_1564,CUST_220,2024-05-22,3,Prix,Le site est fluide et simple.
FB_1565,CUST_1098,2024-09-27,1,Prix,Le prix est intéressant mais le retour est compliqué.
FB_1566,CUST_781,2024-05-03,5,Organisation,Livraison rapide et produit conforme.
FB_1567,CUST_868,2025-02-14,3,Prix,Packaging premium.
FB_1568,CUST_23,2025-03-25,4,Qualité service,Produit reçu en retard.
FB_1569,CUST_1462,2024-10-18,3,Support client,Taille indisponible trop souvent.
FB_1570,CUST_30,2025-04-21,3,Support client,Produit reçu en retard.
FB_1571,CUST_41,2024-06-15,1,Support client,Service client réactif.
FB_1572,CUST_927,2024-02-09,2,Aucune plainte,Expérience d’achat agréable.
FB_1573,CUST_1263,2024-06-27,4,Support client,Le site est fluide et simple.
FB_1574,CUST_895,2025-01-21,5,Support client,Très bonne qualité.
FB_1575,CUST_1121,2024-04-18,5,Qualité service,Le prix est intéressant mais le retour est compliqué.
FB_1576,CUST_1266,2025-03-15,4,Qualité service,Taille indisponible trop souvent.
FB_1577,CUST_1256,2024-03-25,1,Organisation,Packaging premium.
FB_1578,CUST_1265,2025-02-07,5,Support client,J’ai eu un problème avec ma commande.
FB_1579,CUST_1484,2025-04-03,5,Prix,Expérience d’achat agréable.
FB_1580,CUST_1217,2024-02-26,2,Organisation,Le site est fluide et simple.
FB_1581,CUST_1303,2024-05-23,4,Support client,Expérience d’achat agréable.
FB_1582,CUST_1301,2024-04-15,4,Organisation,Produit reçu en retard.
FB_1583,CUST_173,2024-12-29,2,Communication,Expérience d’achat agréable.
FB_1584,CUST_1378,2025-03-19,5,Aucune plainte,Le site est fluide et simple.
FB_1585,CUST_340,2024-02-01,1,Réservation,Service client réactif.
FB_1586,CUST_282,2024-04-08,2,Organisation,Taille indisponible trop souvent.
FB_1587,CUST_537,2024-04-14,4,Qualité service,Taille indisponible trop souvent.
FB_1588,CUST_1428,2024-04-05,4,Aucune plainte,Le site est fluide et simple.
FB_1589,CUST_514,2025-05-07,1,Aucune plainte,Expérience d’achat agréable.
FB_1590,CUST_119,2024-05-04,1,Aucune plainte,Taille indisponible trop souvent.
FB_1591,CUST_800,2024-07-25,3,Réservation,Très bonne qualité.
FB_1592,CUST_1492,2025-05-20,5,Réservation,Service client réactif.
FB_1593,CUST_754,2024-05-02,2,Communication,Le prix est intéressant mais le retour est compliqué.
FB_1594,CUST_585,2024-01-03,3,Qualité service,Le site est fluide et simple.
FB_1595,CUST_1225,2025-05-27,5,Prix,J’ai eu un problème avec ma commande.
FB_1596,CUST_429,2025-04-01,4,Organisation,Produit reçu en retard.
FB_1597,CUST_1026,2024-10-05,1,Réservation,Packaging premium.
FB_1598,CUST_130,2025-05-02,5,Communication,Expérience d’achat agréable.
FB_1599,CUST_1498,2024-01-23,5,Communication,Expérience d’achat agréable.
FB_1600,CUST_406,2024-10-31,4,Communication,Très bonne qualité.
FB_1601,CUST_158,2024-12-13,5,Organisation,Packaging premium.
FB_1602,CUST_270,2025-04-05,2,Support client,Le site est fluide et simple.
FB_1603,CUST_832,2024-07-20,3,Communication,Le prix est intéressant mais le retour est compliqué.
FB_1604,CUST_911,2025-04-24,5,Organisation,Le prix est intéressant mais le retour est compliqué.
FB_1605,CUST_1399,2025-05-18,4,Aucune plainte,Livraison rapide et produit conforme.
FB_1606,CUST_1285,2024-06-09,1,Prix,Taille indisponible trop souvent.
FB_1607,CUST_1407,2025-03-20,3,Aucune plainte,Le prix est intéressant mais le retour est compliqué.
FB_1608,CUST_240,2024-10-29,4,Réservation,Taille indisponible trop souvent.
FB_1609,CUST_909,2024-03-20,4,Organisation,Produit reçu en retard.
FB_1610,CUST_792,2024-07-23,5,Organisation,Packaging premium.
FB_1611,CUST_184,2025-06-11,3,Organisation,Taille indisponible trop souvent.
FB_1612,CUST_454,2025-02-26,2,Organisation,Très bonne qualité.
FB_1613,CUST_388,2024-10-03,4,Organisation,Expérience d’achat agréable.
FB_1614,CUST_1100,2025-03-31,1,Qualité service,Packaging premium.
FB_1615,CUST_332,2025-06-30,3,Support client,Service client réactif.
FB_1616,CUST_971,2024-03-09,2,Aucune plainte,Très bonne qualité.
FB_1617,CUST_1412,2025-05-11,4,Prix,Le prix est intéressant mais le retour est compliqué.
FB_1618,CUST_902,2024-12-03,2,Support client,Expérience d’achat agréable.
FB_1619,CUST_65,2024-03-29,3,Organisation,Livraison rapide et produit conforme.
FB_1620,CUST_207,2024-10-12,2,Communication,Le prix est intéressant mais le retour est compliqué.
FB_1621,CUST_1236,2024-05-23,5,Support client,Le prix est intéressant mais le retour est compliqué.
FB_1622,CUST_867,2024-11-29,1,Qualité service,Packaging premium.
FB_1623,CUST_1110,2024-08-04,5,Qualité service,J’ai eu un problème avec ma commande.
FB_1624,CUST_11,2024-12-14,1,Qualité service,Très bonne qualité.
FB_1625,CUST_246,2024-12-12,5,Organisation,Le prix est intéressant mais le retour est compliqué.
FB_1626,CUST_1226,2024-07-17,1,Organisation,Produit reçu en retard.
FB_1627,CUST_560,2025-06-13,1,Qualité service,Taille indisponible trop souvent.
FB_1628,CUST_518,2024-04-13,1,Support client,Service client réactif.
FB_1629,CUST_1431,2025-06-06,4,Prix,J’ai eu un problème avec ma commande.
FB_1630,CUST_843,2025-06-24,2,Réservation,Le site est fluide et simple.
FB_1631,CUST_727,2024-02-24,4,Communication,J’ai eu un problème avec ma commande.
FB_1632,CUST_566,2024-03-07,4,Communication,Le prix est intéressant mais le retour est compliqué.
FB_1633,CUST_297,2024-05-09,2,Organisation,Expérience d’achat agréable.
FB_1634,CUST_1136,2024-04-14,2,Qualité service,Produit reçu en retard.
FB_1635,CUST_1491,2025-05-25,5,Communication,Expérience d’achat agréable.
FB_1636,CUST_224,2025-06-28,4,Organisation,Produit reçu en retard.
FB_1637,CUST_640,2025-05-22,2,Support client,J’ai eu un problème avec ma commande.
FB_1638,CUST_146,2024-07-20,4,Prix,J’ai eu un problème avec ma commande.
FB_1639,CUST_511,2024-08-04,4,Qualité service,Taille indisponible trop souvent.
FB_1640,CUST_315,2024-12-10,2,Prix,Service client réactif.
FB_1641,CUST_989,2025-03-01,2,Communication,Le prix est intéressant mais le retour est compliqué.
FB_1642,CUST_1274,2024-01-17,5,Qualité service,Produit reçu en retard.
FB_1643,CUST_546,2025-03-29,2,Prix,Service client réactif.
FB_1644,CUST_433,2025-03-03,1,Support client,Le site est fluide et simple.
FB_1645,CUST_557,2024-01-10,5,Réservation,Très bonne qualité.
FB_1646,CUST_160,2024-10-25,4,Aucune plainte,Produit reçu en retard.
FB_1647,CUST_1339,2025-01-18,2,Réservation,Le site est fluide et simple.
FB_1648,CUST_1251,2024-02-15,4,Communication,Très bonne qualité.
FB_1649,CUST_50,2024-05-02,5,Communication,Le prix est intéressant mais le retour est compliqué.
FB_1650,CUST_410,2025-01-21,2,Réservation,Service client réactif.
FB_1651,CUST_856,2025-05-13,5,Réservation,Expérience d’achat agréable.
FB_1652,CUST_883,2024-08-24,5,Organisation,Taille indisponible trop souvent.
FB_1653,CUST_374,2024-10-23,1,Prix,Service client réactif.
FB_1654,CUST_1467,2024-08-26,1,Support client,Très bonne qualité.
FB_1655,CUST_29,2024-07-12,3,Communication,Produit reçu en retard.
FB_1656,CUST_597,2024-06-20,5,Communication,Expérience d’achat agréable.
FB_1657,CUST_337,2024-08-19,4,Support client,Livraison rapide et produit conforme.
FB_1658,CUST_526,2024-03-14,2,Réservation,Taille indisponible trop souvent.
FB_1659,CUST_85,2024-05-02,1,Support client,Le prix est intéressant mais le retour est compliqué.
FB_1660,CUST_911,2024-02-18,2,Organisation,Le site est fluide et simple.
FB_1661,CUST_322,2024-08-08,2,Aucune plainte,Le prix est intéressant mais le retour est compliqué.
FB_1662,CUST_1403,2024-06-09,5,Communication,Produit reçu en retard.
FB_1663,CUST_1456,2025-04-24,3,Support client,J’ai eu un problème avec ma commande.
FB_1664,CUST_106,2024-12-13,2,Communication,Packaging premium.
FB_1665,CUST_971,2025-02-26,4,Qualité service,Très bonne qualité.
FB_1666,CUST_1052,2024-11-07,2,Organisation,Très bonne qualité.
FB_1667,CUST_1090,2024-07-26,4,Communication,Packaging premium.
FB_1668,CUST_988,2024-08-12,4,Organisation,Expérience d’achat agréable.
FB_1669,CUST_893,2024-09-12,1,Prix,Livraison rapide et produit conforme.
FB_1670,CUST_91,2025-03-15,4,Communication,Le prix est intéressant mais le retour est compliqué.
FB_1671,CUST_320,2024-05-25,2,Qualité service,Taille indisponible trop souvent.
FB_1672,CUST_321,2025-06-28,4,Organisation,Produit reçu en retard.
FB_1673,CUST_1377,2024-09-13,2,Prix,Expérience d’achat agréable.
FB_1674,CUST_231,2024-07-15,4,Qualité service,J’ai eu un problème avec ma commande.
FB_1675,CUST_1379,2024-12-30,3,Qualité service,Expérience d’achat agréable.
FB_1676,CUST_619,2024-06-03,4,Prix,Produit reçu en retard.
FB_1677,CUST_631,2025-01-05,3,Organisation,Le prix est intéressant mais le retour est compliqué.
FB_1678,CUST_1494,2025-02-28,4,Aucune plainte,J’ai eu un problème avec ma commande.
FB_1679,CUST_242,2025-06-15,4,Support client,Le prix est intéressant mais le retour est compliqué.
FB_1680,CUST_1347,2024-01-28,5,Qualité service,Très bonne qualité.
FB_1681,CUST_406,2025-03-19,5,Qualité service,Très bonne qualité.
FB_1682,CUST_395,2024-05-10,3,Qualité service,Service client réactif.
FB_1683,CUST_1286,2024-03-02,5,Réservation,Taille indisponible trop souvent.
FB_1684,CUST_385,2024-06-01,1,Réservation,Service client réactif.
FB_1685,CUST_80,2025-01-20,2,Prix,Service client réactif.
FB_1686,CUST_10,2024-05-31,3,Support client,Expérience d’achat agréable.
FB_1687,CUST_541,2025-05-27,5,Réservation,Expérience d’achat agréable.
FB_1688,CUST_745,2024-05-13,1,Prix,J’ai eu un problème avec ma commande.
FB_1689,CUST_1397,2024-03-01,2,Support client,Le site est fluide et simple.
FB_1690,CUST_647,2025-05-28,1,Réservation,Livraison rapide et produit conforme.
FB_1691,CUST_1084,2024-09-13,5,Support client,Livraison rapide et produit conforme.
FB_1692,CUST_571,2025-04-21,2,Aucune plainte,Le site est fluide et simple.
FB_1693,CUST_556,2024-07-25,1,Qualité service,Très bonne qualité.
FB_1694,CUST_59,2024-12-09,4,Support client,Expérience d’achat agréable.
FB_1695,CUST_1372,2024-01-04,5,Communication,Le site est fluide et simple.
FB_1696,CUST_1485,2024-09-17,5,Organisation,Le site est fluide et simple.
FB_1697,CUST_1499,2025-03-01,3,Organisation,J’ai eu un problème avec ma commande.
FB_1698,CUST_33,2025-01-16,3,Communication,Livraison rapide et produit conforme.
FB_1699,CUST_55,2024-03-23,4,Prix,Taille indisponible trop souvent.
FB_1700,CUST_90,2025-06-05,3,Prix,Produit reçu en retard.
FB_1701,CUST_949,2025-06-25,4,Réservation,Service client réactif.
FB_1702,CUST_913,2025-05-24,2,Support client,Packaging premium.
FB_1703,CUST_458,2024-09-30,1,Réservation,Produit reçu en retard.
FB_1704,CUST_104,2024-05-22,5,Communication,J’ai eu un problème avec ma commande.
FB_1705,CUST_685,2024-01-05,1,Organisation,Le prix est intéressant mais le retour est compliqué.
FB_1706,CUST_1445,2024-01-18,1,Qualité service,Très bonne qualité.
FB_1707,CUST_877,2024-01-28,1,Prix,Le prix est intéressant mais le retour est compliqué.
FB_1708,CUST_370,2024-01-29,4,Organisation,Packaging premium.
FB_1709,CUST_696,2024-09-06,4,Communication,Produit reçu en retard.
FB_1710,CUST_209,2024-01-02,2,Aucune plainte,Service client réactif.
FB_1711,CUST_668,2024-04-07,1,Organisation,Le site est fluide et simple.
FB_1712,CUST_775,2024-07-08,5,Support client,Très bonne qualité.
FB_1713,CUST_170,2024-04-16,2,Qualité service,Service client réactif.
FB_1714,CUST_1008,2024-05-16,5,Réservation,Service client réactif.
FB_1715,CUST_543,2024-07-04,1,Support client,Très bonne qualité.
FB_1716,CUST_68,2025-05-27,1,Support client,Le site est fluide et simple.
FB_1717,CUST_1040,2024-12-09,2,Organisation,Le site est fluide et simple.
FB_1718,CUST_379,2024-09-08,5,Organisation,Très bonne qualité.
FB_1719,CUST_248,2024-12-11,3,Qualité service,Taille indisponible trop souvent.
FB_1720,CUST_363,2025-03-06,4,Organisation,Packaging premium.
FB_1721,CUST_1135,2024-07-24,1,Prix,Le site est fluide et simple.
FB_1722,CUST_1396,2024-12-28,5,Organisation,Expérience d’achat agréable.
FB_1723,CUST_1092,2025-02-10,1,Aucune plainte,Livraison rapide et produit conforme.
FB_1724,CUST_1053,2024-01-06,1,Réservation,Packaging premium.
FB_1725,CUST_781,2025-06-12,2,Réservation,Très bonne qualité.
FB_1726,CUST_279,2024-11-07,1,Qualité service,Service client réactif.
FB_1727,CUST_1035,2024-02-26,4,Communication,Service client réactif.
FB_1728,CUST_70,2024-06-11,2,Qualité service,Le site est fluide et simple.
FB_1729,CUST_298,2024-11-20,4,Aucune plainte,Le prix est intéressant mais le retour est compliqué.
FB_1730,CUST_1458,2024-04-14,4,Réservation,Livraison rapide et produit conforme.
FB_1731,CUST_65,2024-05-20,5,Organisation,Livraison rapide et produit conforme.
FB_1732,CUST_331,2025-02-17,3,Aucune plainte,Service client réactif.
FB_1733,CUST_1223,2024-05-16,4,Aucune plainte,Le prix est intéressant mais le retour est compliqué.
FB_1734,CUST_366,2024-06-04,4,Réservation,Livraison rapide et produit conforme.
FB_1735,CUST_982,2024-04-27,2,Organisation,Packaging premium.
FB_1736,CUST_270,2025-04-23,4,Réservation,Très bonne qualité.
FB_1737,CUST_608,2024-09-29,5,Qualité service,Service client réactif.
FB_1738,CUST_8,2024-11-03,4,Communication,Taille indisponible trop souvent.
FB_1739,CUST_889,2024-03-27,5,Prix,Très bonne qualité.
FB_1740,CUST_1185,2024-11-02,4,Organisation,Très bonne qualité.
FB_1741,CUST_1470,2024-06-18,1,Qualité service,Le site est fluide et simple.
FB_1742,CUST_1042,2024-05-22,3,Organisation,Expérience d’achat agréable.
FB_1743,CUST_679,2024-01-26,4,Communication,Le prix est intéressant mais le retour est compliqué.
FB_1744,CUST_1444,2024-05-10,5,Qualité service,Très bonne qualité.
FB_1745,CUST_567,2025-05-04,1,Communication,Service client réactif.
FB_1746,CUST_333,2024-08-18,4,Communication,Le prix est intéressant mais le retour est compliqué.
FB_1747,CUST_1335,2024-05-30,1,Aucune plainte,Très bonne qualité.
FB_1748,CUST_272,2024-08-09,4,Organisation,Très bonne qualité.
FB_1749,CUST_364,2025-05-29,1,Réservation,Expérience d’achat agréable.
FB_1750,CUST_279,2024-02-18,2,Prix,Produit reçu en retard.
FB_1751,CUST_932,2025-06-09,2,Qualité service,Service client réactif.
FB_1752,CUST_1305,2025-06-09,4,Réservation,Taille indisponible trop souvent.
FB_1753,CUST_146,2024-10-31,3,Aucune plainte,Très bonne qualité.
FB_1754,CUST_549,2024-10-23,1,Réservation,Le site est fluide et simple.
FB_1755,CUST_1442,2025-06-28,3,Prix,Expérience d’achat agréable.
FB_1756,CUST_345,2025-06-11,2,Prix,Service client réactif.
FB_1757,CUST_67,2024-03-20,1,Réservation,Expérience d’achat agréable.
FB_1758,CUST_695,2024-06-24,4,Qualité service,Livraison rapide et produit conforme.
FB_1759,CUST_1153,2024-06-09,3,Qualité service,Service client réactif.
FB_1760,CUST_686,2024-06-18,5,Réservation,Produit reçu en retard.
FB_1761,CUST_1147,2024-06-28,2,Réservation,J’ai eu un problème avec ma commande.
FB_1762,CUST_985,2025-03-06,2,Qualité service,Le site est fluide et simple.
FB_1763,CUST_1184,2024-06-24,1,Aucune plainte,Le prix est intéressant mais le retour est compliqué.
FB_1764,CUST_1435,2024-09-16,4,Aucune plainte,Le prix est intéressant mais le retour est compliqué.
FB_1765,CUST_677,2024-03-13,4,Support client,Très bonne qualité.
FB_1766,CUST_91,2024-08-31,5,Communication,Le site est fluide et simple.
FB_1767,CUST_1168,2024-03-28,5,Qualité service,Livraison rapide et produit conforme.
FB_1768,CUST_898,2024-04-18,1,Communication,Packaging premium.
FB_1769,CUST_943,2024-06-05,2,Communication,Expérience d’achat agréable.
FB_1770,CUST_949,2025-01-18,3,Communication,Taille indisponible trop souvent.
FB_1771,CUST_1412,2024-04-22,2,Prix,Livraison rapide et produit conforme.
FB_1772,CUST_997,2024-03-18,4,Communication,J’ai eu un problème avec ma commande.
FB_1773,CUST_97,2024-08-18,1,Prix,Le prix est intéressant mais le retour est compliqué.
FB_1774,CUST_512,2024-05-10,1,Support client,Packaging premium.
FB_1775,CUST_1047,2025-02-17,2,Prix,Packaging premium.
FB_1776,CUST_1230,2025-04-07,2,Organisation,Service client réactif.
FB_1777,CUST_452,2025-06-17,5,Réservation,Expérience d’achat agréable.
FB_1778,CUST_1482,2024-09-07,2,Organisation,Packaging premium.
FB_1779,CUST_54,2024-10-31,4,Réservation,Le prix est intéressant mais le retour est compliqué.
FB_1780,CUST_1057,2024-05-08,4,Communication,Le site est fluide et simple.
FB_1781,CUST_735,2024-01-29,3,Organisation,Packaging premium.
FB_1782,CUST_1284,2025-06-01,2,Support client,Très bonne qualité.
FB_1783,CUST_1234,2025-06-21,2,Prix,Le site est fluide et simple.
FB_1784,CUST_620,2024-03-06,4,Communication,Taille indisponible trop souvent.
FB_1785,CUST_744,2024-08-24,4,Qualité service,J’ai eu un problème avec ma commande.
FB_1786,CUST_650,2024-08-31,2,Réservation,J’ai eu un problème avec ma commande.
FB_1787,CUST_1393,2025-02-08,5,Aucune plainte,Taille indisponible trop souvent.
FB_1788,CUST_522,2024-12-17,3,Communication,Produit reçu en retard.
FB_1789,CUST_1069,2024-11-23,5,Communication,Expérience d’achat agréable.
FB_1790,CUST_595,2024-02-18,4,Communication,Expérience d’achat agréable.
FB_1791,CUST_212,2025-01-21,4,Support client,Livraison rapide et produit conforme.
FB_1792,CUST_5,2025-02-02,5,Qualité service,Service client réactif.
FB_1793,CUST_548,2024-01-27,4,Réservation,Packaging premium.
FB_1794,CUST_943,2025-03-05,2,Organisation,Packaging premium.
FB_1795,CUST_550,2024-06-27,2,Prix,Expérience d’achat agréable.
FB_1796,CUST_39,2024-10-02,1,Support client,Livraison rapide et produit conforme.
FB_1797,CUST_202,2024-03-14,4,Organisation,Service client réactif.
FB_1798,CUST_96,2024-01-06,3,Organisation,Service client réactif.
FB_1799,CUST_428,2025-03-01,4,Aucune plainte,Le site est fluide et simple.
FB_1800,CUST_539,2024-11-19,4,Qualité service,Très bonne qualité.
FB_1801,CUST_1430,2024-07-16,5,Aucune plainte,Très bonne qualité.
FB_1802,CUST_618,2024-12-13,3,Réservation,Taille indisponible trop souvent.
FB_1803,CUST_1232,2024-03-29,4,Organisation,J’ai eu un problème avec ma commande.
FB_1804,CUST_326,2025-02-17,2,Prix,Produit reçu en retard.
FB_1805,CUST_865,2024-12-19,1,Réservation,Packaging premium.
FB_1806,CUST_660,2025-04-12,3,Communication,Livraison rapide et produit conforme.
FB_1807,CUST_185,2024-06-02,2,Communication,Service client réactif.
FB_1808,CUST_1011,2025-02-15,1,Organisation,Livraison rapide et produit conforme.
